symbol,entry_date,engine,side,regime,hold_days,ml_rank,opt_type,strike,sigma,entry_price,exit_price,equity_return,options_return,leverage,eq_pnl_1k,opt_pnl_1k,options_better
WING,2022-08-01,momentum,short,,1,0.0023201856148491,30d_put_30DTE,118.4,0.2969200019836426,123.3539779033324,122.31779383850098,0.008400086340494406,0.4128388664386696,62.69734976725025,8.400086340494406,412.8388664386696,True
VZ,2022-08-01,momentum,short,,1,0.0556844547563805,30d_put_30DTE,44.43,0.2969200019836426,46.290000915527344,45.43068015289307,0.01856385278977233,0.640637871957341,62.72316987007532,18.56385278977233,640.637871957341,True
EQR,2022-07-20,momentum,short,,20,0.0672853828306264,30d_put_30DTE,68.87,0.31043998908996584,71.87999725341797,77.6149190826416,-0.07978466956536974,-0.9727436170938211,59.781610005149844,-79.78466956536974,-972.7436170938211,False
PLUG,2022-09-02,meanrev,long,BEAR,5,0.9815242494226328,ATM_call_21DTE,27.41,0.3311099910736084,27.40999984741211,27.415059314727785,0.00018458472615252047,-0.2120231950875823,30.485571429782997,0.18458472615252047,-212.02319508758228,False
HALO,2022-09-02,meanrev,long,BEAR,6,0.9884526558891455,ATM_call_21DTE,41.02,0.3311099910736084,41.02000045776367,39.59065817260742,-0.03484500900062099,-0.6747711239031491,30.48556374196163,-34.845009000621,-674.7711239031491,False
APA,2022-09-08,meanrev,long,BEAR,1,0.9815242494226328,ATM_call_21DTE,36.85,0.30693000793457026,36.849998474121094,38.01382015228271,0.031582679141193,0.5232000949585515,32.793385408377944,31.582679141192994,523.2000949585514,True
REGN,2022-09-14,meanrev,long,BEAR,2,0.9630484988452656,ATM_call_21DTE,701.98,0.3400799980163574,701.97998046875,708.8793878173828,0.009828495883922133,0.019576890498446662,29.7099853650108,9.828495883922134,19.57689049844666,True
VLO,2022-09-16,meanrev,long,BEAR,4,0.953810623556582,ATM_call_21DTE,104.06,0.3418999900817871,104.05999755859376,107.20515817260744,0.030224492483220646,0.3566207800788706,29.557410195719836,30.224492483220647,356.6207800788706,True
PSA,2022-09-02,momentum,short,,20,0.0300230946882217,30d_put_30DTE,324.69,0.3311099910736084,339.7300109863281,299.5078236694336,0.11839456632082232,3.221338936560454,55.60262400260695,118.39456632082232,3221.338936560454,True
CCI,2022-09-02,momentum,short,,20,0.0415704387990762,30d_put_30DTE,165.49,0.3311099910736084,173.14999389648438,157.4041763305664,0.09093744222325194,1.9448894875867078,55.57153492511269,90.93744222325195,1944.8894875867077,True
AVB,2022-09-02,momentum,short,,20,0.046189376443418,30d_put_30DTE,195.49,0.3311099910736084,204.5399932861328,188.8569557189941,0.07667467528073872,1.3642958860648595,55.57799280176496,76.67467528073871,1364.2958860648594,True
LMT,2022-09-23,momentum,short,,20,0.0184757505773672,30d_put_30DTE,398.41,0.3889600009918213,419.7799987792969,406.7719114379883,0.03098786835755766,-0.11395654146365668,46.508820161160465,30.98786835755766,-113.95654146365668,False
TRV,2022-09-23,momentum,short,,20,0.0554272517321016,30d_put_30DTE,147.92,0.3889600009918213,155.86000061035156,165.8410144958496,-0.06403832828443572,-0.9115932881917056,46.53405081386652,-64.0383282844357,-911.5932881917056,False
MAA,2022-09-23,momentum,short,,20,0.0600461893764434,30d_put_30DTE,149.57,0.3889600009918213,157.58999633789062,146.85311755371094,0.06813172811527077,0.7020931668447687,46.49740876630385,68.13172811527077,702.0931668447687,True
LLY,2022-10-06,momentum,long,BEAR,11,0.9539170506912442,30d_call_30DTE,311.58,0.39676000595092775,328.59588244628907,332.09448974609376,0.010647142848409116,0.012540955564355853,13.008164302308648,10.647142848409118,12.540955564355851,True
ARCB,2022-10-14,momentum,short,,20,0.0436781609195402,30d_put_30DTE,73.56,0.4162600059509277,77.76000213623047,71.32236030578613,0.08278860151220167,0.9583146628338827,43.18327462821395,82.78860151220167,958.3146628338826,True
MSC,2022-10-14,momentum,short,,20,0.0022988505747126,30d_put_30DTE,2.07,0.4162600059509277,2.190000057220459,1.9338599474430087,0.11695895118036777,2.0200911344335406,43.67019177182901,116.95895118036776,2020.0911344335407,True
MTB,2022-10-20,momentum,short,,20,0.0045977011494252,30d_put_30DTE,153.91,0.3897399940490723,162.17999267578125,166.27188244628906,-0.02523054603096463,-0.7463189328010096,46.40389321980953,-25.23054603096463,-746.3189328010095,False
PCG,2022-11-16,meanrev,long,BEAR,1,0.963302752293578,ATM_call_21DTE,14.41,0.31343000793457026,14.40999984741211,14.700539543151857,0.020162366330068036,0.26088055486983974,32.1393299448326,20.16236633006804,260.8805548698397,True
DKNG,2022-11-14,momentum,short,,2,0.0321100917431192,30d_put_30DTE,13.98,0.30848999404907224,14.59000015258789,14.8897196559906,-0.02054280330830201,-0.12423857292222612,60.39349636705873,-20.54280330830201,-124.23857292222613,False
ICE,2022-11-14,momentum,short,,2,0.0711009174311926,30d_put_30DTE,99.61,0.30848999404907224,103.93000030517578,104.22803663635254,-0.0028676641037392358,0.15650792957559292,60.11419422409907,-2.867664103739236,156.50792957559293,True
GTLB,2022-11-14,momentum,short,,2,0.073394495412844,30d_put_30DTE,43.44,0.30848999404907224,45.32500076293945,43.8775809173584,0.03193424867550257,0.9078757712028495,60.13952508581951,31.93424867550257,907.8757712028494,True
VICI,2022-11-15,meanrev,long,BEAR,3,0.9770642201834864,ATM_call_21DTE,32.03,0.31902001190185547,32.029998779296875,32.235399238586425,0.006412752641823813,-0.05525554174446938,31.597388451270962,6.412752641823813,-55.25554174446938,False
BE,2022-11-11,momentum,long,BEAR,24,0.970183486238532,30d_call_30DTE,20.93,0.29276000595092777,21.7935,20.977960456848145,-0.03742122849252562,-0.7166961573544776,17.097678611540278,-37.421228492525614,-716.6961573544774,False
META,2022-12-15,momentum,long,CHOPPY,6,0.9474885844748858,30d_call_30DTE,113.8,0.2967899990081787,118.56666183471678,119.52048213195802,0.00804459097086559,0.06326268623827982,16.870093993033315,8.04459097086559,63.26268623827983,True
O,2022-12-22,momentum,short,,20,0.0455580865603644,30d_put_30DTE,61.48,0.2856099910736084,63.959999084472656,66.132,-0.03395873900277522,-0.8587419747214163,65.43602246877076,-33.95873900277522,-858.7419747214163,False
MMM,2022-12-22,momentum,short,,20,0.0660592255125284,30d_put_30DTE,98.22,0.2856099910736084,102.19063568115234,108.17578912353515,-0.05856851170842348,-0.9482188175264906,65.54492698710087,-58.568511708423486,-948.2188175264906,False
OKTA,2022-12-22,momentum,short,,20,0.0683371298405467,30d_put_30DTE,63.95,0.2856099910736084,66.52999877929688,65.02980152893066,0.02254918499762624,-0.11724074149727033,65.44309103408798,22.549184997626238,-117.24074149727035,False
PLTR,2023-02-02,momentum,long,CHOPPY,8,0.9295454545454546,30d_call_30DTE,8.24,0.24348999404907226,8.5270202293396,7.825329326489137,-0.08229028241730904,-0.8529434296783804,20.160877452189492,-82.29028241730904,-852.9434296783804,False
INTU,2023-01-25,momentum,long,CHOPPY,22,0.9020501138952164,30d_call_30DTE,381.59,0.24803999900817872,395.08858776855465,409.85925113396183,0.037385699872606634,0.4457001066754217,19.844480994996562,37.38569987260663,445.7001066754217,True
NU,2023-02-08,momentum,long,TRENDING_BULL,8,0.9795454545454544,30d_call_30DTE,4.75,0.2551899890899658,4.919819847106933,4.9148901876201325,-0.0010019999999999513,-0.1142478808222126,19.48176512838081,-1.0019999999999514,-114.2478808222126,False
MSFT,2023-02-13,momentum,long,TRENDING_BULL,9,0.8909090909090909,30d_call_30DTE,258.47,0.26442000198364257,268.17529467773437,250.24100783659296,-0.06687523868555083,-0.7881489884915429,18.734616402899285,-66.87523868555083,-788.1489884915429,False
TEAM,2023-02-22,momentum,short,,1,0.0181818181818181,30d_put_30DTE,159.5,0.2897700119018555,166.02999877929688,170.97126489257812,-0.02976128500639004,-0.24300170600616355,64.46072470519115,-29.76128500639004,-243.00170600616357,False
TSLA,2023-02-22,momentum,short,,1,0.0022727272727272,30d_put_30DTE,190.15,0.2897700119018555,197.92999267578125,202.4741473388672,-0.022958393529218635,-0.1481728630589025,64.43012492061003,-22.958393529218633,-148.17286305890252,False
ROST,2023-02-08,momentum,long,TRENDING_BULL,16,0.8590909090909091,30d_call_30DTE,110.11,0.2551899890899658,114.1077572479248,109.66718713598436,-0.038915584873798655,-0.6701192943736233,19.347884344800146,-38.91558487379866,-670.1192943736232,False
LLY,2023-02-16,meanrev,long,CHOPPY,11,0.9886363636363636,ATM_call_21DTE,331.0,0.2622100009918213,331.0,315.98675512695314,-0.04535723526600259,-0.9115361991721259,38.132306989551125,-45.3572352660026,-911.5361991721257,False
STLD,2023-02-24,meanrev,long,CHOPPY,3,0.9818181818181818,ATM_call_21DTE,116.98,0.2817100009918213,116.9800033569336,121.09731634521484,0.03519672482585206,0.6401650865790325,35.60468169284379,35.19672482585206,640.1650865790325,True
PANW,2023-02-07,momentum,long,TRENDING_BULL,22,0.8681818181818182,30d_call_30DTE,75.52,0.24257999801635743,78.13094847106933,93.28306121826172,0.19393227707715568,3.624488013210243,20.26533962687598,193.9322770771557,3624.488013210243,True
VRT,2023-02-07,momentum,long,TRENDING_BULL,22,0.9363636363636364,30d_call_30DTE,13.84,0.24257999801635743,14.318579961776733,16.09773916244507,0.12425528267592037,2.2123101630158675,20.263610174142112,124.25528267592037,2212.3101630158676,True
CNK,2023-02-27,momentum,short,,2,0.0068181818181818,30d_put_30DTE,13.1,0.2723500099182129,13.609999656677246,13.456860305786131,0.011251973163421981,0.4659150816052228,69.45878104434979,11.25197316342198,465.9150816052228,True
VZ,2023-02-27,momentum,short,,2,0.0454545454545454,30d_put_30DTE,37.54,0.2723500099182129,38.9900016784668,38.37659923553467,0.01573230101374666,0.5757367363399497,69.03630533567663,15.732301013746662,575.7367363399496,True
SMCI,2023-02-08,momentum,long,TRENDING_BULL,22,0.9613636363636364,30d_call_30DTE,7.99,0.2551899890899658,8.284535648345948,9.8173258934021,0.1850182448502327,3.2545756753347166,19.215314028700053,185.0182448502327,3254.5756753347164,True
ARRY,2023-03-01,meanrev,long,CHOPPY,1,0.9477272727272728,ATM_call_21DTE,18.91,0.2675399990081787,18.90999984741211,18.822280609130857,-0.004638775197729947,-0.20687897747726172,37.40647579457089,-4.638775197729948,-206.8789774772617,False
FSLR,2023-02-08,momentum,long,TRENDING_BULL,26,0.9954545454545456,30d_call_30DTE,162.55,0.2551899890899658,168.45623510742186,211.8754030456543,0.25774746723114605,4.671441885339322,19.341188076785947,257.747467231146,4671.441885339322,True
HALO,2023-03-01,meanrev,long,CHOPPY,7,0.9954545454545456,ATM_call_21DTE,47.71,0.2675399990081787,47.709999084472656,43.1429878053503,-0.09572440508825539,-0.9891963629783258,37.40648357946406,-95.7244050882554,-989.1963629783257,False
ARES,2023-03-21,meanrev,long,CHOPPY,1,0.9522727272727272,ATM_call_21DTE,75.16,0.27793998908996587,75.16000366210938,78.36295664978027,0.042615125487089504,0.898365278248156,36.066873992171345,42.61512548708951,898.365278248156,True
INSP,2023-03-24,meanrev,long,CHOPPY,1,0.975,ATM_call_21DTE,235.51,0.28261999702453616,235.5099945068359,247.85330609130855,0.05241098837575816,1.1575686053475558,35.49491777041949,52.41098837575815,1157.5686053475558,True
MPC,2023-03-27,meanrev,long,CHOPPY,1,0.9477272727272728,ATM_call_21DTE,126.3,0.26780000495910644,126.3000030517578,128.65218365478515,0.018623757293682923,0.29299028338602684,37.37175185064188,18.62375729368292,292.9902833860269,True
NVDA,2023-03-07,momentum,long,CHOPPY,22,0.9704545454545456,30d_call_30DTE,22.82,0.2546700019836426,23.647200382232665,26.930031253814697,0.138825350084511,2.384893730845313,19.380785388357527,138.825350084511,2384.8937308453133,True
APP,2023-03-17,momentum,long,CHOPPY,39,0.9863636363636364,30d_call_30DTE,13.1,0.33163000297546386,13.70736030578613,15.409119581222534,0.12414930646552418,1.573094191551097,15.274362346207697,124.14930646552419,1573.094191551097,True
NRG,2023-04-05,momentum,long,TRENDING_BULL,21,0.8795454545454545,30d_call_30DTE,32.42,0.24803999900817872,33.567,33.24541612432823,-0.009580357960847564,-0.391674729467463,19.843263368850376,-9.580357960847564,-391.674729467463,False
CAT,2023-04-05,momentum,long,TRENDING_BULL,22,0.9545454545454546,30d_call_30DTE,209.23,0.24803999900817872,216.63239694213868,208.73805321746775,-0.03644119640507633,-0.7476102583809755,19.843304453924993,-36.44119640507633,-747.6102583809756,False
SOFI,2023-04-03,momentum,long,CHOPPY,28,0.9704545454545456,30d_call_30DTE,5.95,0.2411499900817871,6.152279866218567,5.506088721967662,-0.10503279407022162,-0.999998549743219,20.4770862191981,-105.03279407022163,-999.9985497432191,False
ETN,2023-04-05,momentum,long,TRENDING_BULL,26,0.9318181818181818,30d_call_30DTE,155.36,0.24803999900817872,160.85105877685547,168.44243878173828,0.047195088814517124,0.6230987225212807,19.852200594701383,47.19508881451712,623.0987225212807,True
STRL,2023-04-05,momentum,long,TRENDING_BULL,26,0.968181818181818,30d_call_30DTE,34.14,0.24803999900817872,35.35055877685547,37.51482015228272,0.06122283353677052,0.900865120061559,19.8232174808307,61.22283353677052,900.865120061559,True
KKR,2023-04-05,momentum,long,TRENDING_BULL,26,0.9522727272727272,30d_call_30DTE,48.79,0.24803999900817872,50.51081984710693,53.1435,0.052121113077594663,0.7211134977598821,19.870999603017694,52.121113077594664,721.1134977598821,True
SHOP,2023-04-06,momentum,long,TRENDING_BULL,26,0.884090909090909,30d_call_30DTE,43.29,0.23919999504089356,44.76936030578613,46.68643878173828,0.04282121662802458,0.5646999631760623,20.508939838636632,42.82121662802457,564.6999631760623,True
APP,2023-05-04,momentum,long,TRENDING_BULL,13,0.9795454545454544,30d_call_30DTE,16.09,0.2611700019836426,16.683299617767332,24.33123916244507,0.45841888115063617,8.420048616786312,19.000596974329813,458.4188811506362,8420.048616786311,True
ANET,2023-05-18,meanrev,long,CHOPPY,1,0.9840909090909092,ATM_call_21DTE,33.64,0.2086499900817871,33.63999938964844,35.29427167510986,0.04917575254090135,1.5674884095927277,47.36765405964014,49.17575254090135,1567.4884095927277,True
NFLX,2023-05-23,meanrev,long,CHOPPY,1,0.9613636363636364,ATM_call_21DTE,36.02,0.24089000892639162,36.02399826049805,36.41203060913086,0.010771495874135312,0.1355059661437323,41.24566118987178,10.77149587413531,135.5059661437323,True
NVDA,2023-05-04,momentum,long,TRENDING_BULL,21,0.9545454545454546,30d_call_30DTE,26.71,0.2611700019836426,27.706301067352296,37.90403954315185,0.3680656775875455,6.655135007734076,18.90271556621833,368.0656775875455,6655.135007734076,True
VRT,2023-05-04,momentum,long,TRENDING_BULL,22,0.95,30d_call_30DTE,14.4,0.2611700019836426,14.929799617767332,19.700519771575927,0.3195434818918239,5.768571725669675,19.019532808904664,319.54348189182394,5768.571725669675,True
FSLR,2023-05-19,meanrev,long,CHOPPY,7,0.8795454545454545,ATM_call_21DTE,206.01,0.218529993057251,206.0099945068359,201.36646426391604,-0.022540315357203616,-0.6856422999673315,45.342145659495365,-22.540315357203617,-685.6422999673315,False
META,2023-05-04,momentum,long,TRENDING_BULL,26,0.9431818181818182,30d_call_30DTE,228.06,0.2611700019836426,236.53211755371095,261.99494903564454,0.10765063005091295,1.7249382239309643,18.937485736510837,107.65063005091295,1724.9382239309643,True
APP,2023-05-25,meanrev,long,CHOPPY,6,1.0,ATM_call_21DTE,24.93,0.24881999206542973,24.93000030517578,24.959980228424072,0.0012025640947171156,-0.2157777107897975,40.08635042686305,1.2025640947171157,-215.77771078979748,False
APP,2023-06-01,momentum,long,CHOPPY,6,0.9454545454545454,30d_call_30DTE,23.86,0.20344999504089353,24.5590202293396,22.366391678712215,-0.08927996842512245,-0.9213667365187413,23.742815449666306,-89.27996842512245,-921.3667365187413,False
MSFT,2023-05-19,momentum,long,CHOPPY,26,0.8636363636363636,30d_call_30DTE,307.72,0.218529993057251,317.37347021484373,336.6653163452148,0.06078594444996176,1.0390860856238588,22.253934743522578,60.785944449961754,1039.086085623859,True
TEAM,2023-06-09,momentum,long,TRENDING_BULL,17,0.8704545454545455,30d_call_30DTE,166.98,0.17978999900817874,171.3319855041504,160.09240528998097,-0.06560117879388698,-0.9598248775072794,26.52870462209828,-65.60117879388697,-959.8248775072794,False
AMZN,2023-06-09,momentum,long,TRENDING_BULL,26,0.8909090909090909,30d_call_30DTE,121.17,0.17978999900817874,124.32816183471678,130.11924487304688,0.046579012774505824,0.920859488830185,26.528245800629467,46.57901277450582,920.859488830185,True
NVDA,2023-06-09,momentum,long,TRENDING_BULL,27,0.9727272727272728,30d_call_30DTE,38.12,0.17978999900817874,39.11507274627686,42.018794639587405,0.07423536988275026,1.6508342821089708,26.509576920187946,74.23536988275025,1650.834282108971,True
INTU,2023-06-09,momentum,long,TRENDING_BULL,27,0.9272727272727272,30d_call_30DTE,412.91,0.17978999900817874,423.65561755371095,450.597,0.06359264773085041,1.370031448795536,26.546924706680166,63.592647730850416,1370.031448795536,True
SCHW,2023-06-12,momentum,long,TRENDING_BULL,28,0.9340909090909092,30d_call_30DTE,53.55,0.19513000297546387,55.05990076446533,57.71434182739258,0.04821005897345126,0.8686402258353388,24.637268980217527,48.21005897345126,868.6402258353388,True
VRT,2023-06-09,momentum,long,TRENDING_BULL,39,0.9613636363636364,30d_call_30DTE,20.73,0.17978999900817874,21.2724595413208,26.676539543151858,0.2540411460806342,6.4021317853490265,26.479526080793903,254.0411460806342,6402.131785349027,True
MSFT,2023-06-28,momentum,long,TRENDING_BULL,26,0.8772727272727273,30d_call_30DTE,327.05,0.17459000396728513,335.3293236694336,344.41976538085936,0.027108997244711778,0.4234103632299623,27.251133707259232,27.108997244711777,423.41036322996223,True
NET,2023-06-30,momentum,long,TRENDING_BULL,26,0.9340909090909092,30d_call_30DTE,63.82,0.1766700019836426,65.45063969421386,65.60851786804199,0.0024121715932148603,-0.24003383985226956,26.988334422819126,2.4121715932148606,-240.03383985226958,False
